Date,EDH2020,EDZ2014,EDH2015,EDM2015,EDU2015,EDZ2015,EDH2016,EDM2016,EDU2016,EDZ2016,EDH2017,EDM2017,EDU2017,EDZ2017,EDH2018,EDM2018,EDU2018,EDZ2018,EDH2019,EDM2019,EDU2019,EDZ2019,EDM2020,EDU2020,EDZ2020
2013-03-11,3.4749999999999943,0.5949999999999989,0.6899999999999977,0.7999999999999972,0.9200000000000017,1.0649999999999977,1.2249999999999943,1.4000000000000057,1.5849999999999937,1.7750000000000057,1.9549999999999983,2.1400000000000006,2.319999999999993,2.5,2.6500000000000057,2.7950000000000017,2.924999999999997,3.055000000000007,3.1500000000000057,3.2450000000000045,3.3299999999999983,3.4200000000000017,3.530000000000001,3.594999999999999,3.6700000000000017
2013-03-12,3.4000000000000057,0.5799999999999983,0.6700000000000017,0.7750000000000057,0.8900000000000006,1.0250000000000057,1.1749999999999972,1.3449999999999989,1.5250000000000057,1.7099999999999937,1.8850000000000051,2.069999999999993,2.2450000000000045,2.424999999999997,2.575000000000003,2.719999999999999,2.8499999999999943,2.980000000000004,3.075000000000003,3.1700000000000017,3.2549999999999955,3.344999999999999,3.4549999999999983,3.519999999999996,3.594999999999999
2013-03-13,3.424999999999997,0.5799999999999983,0.6700000000000017,0.7800000000000011,0.9000000000000057,1.0400000000000063,1.1949999999999932,1.3649999999999949,1.5450000000000017,1.730000000000004,1.9050000000000011,2.0900000000000034,2.2650000000000006,2.444999999999993,2.594999999999999,2.739999999999995,2.8700000000000045,3.0,3.094999999999999,3.1899999999999977,3.280000000000001,3.3700000000000045,3.480000000000004,3.5450000000000017,3.6200000000000045
2013-03-14,3.430000000000007,0.5900000000000034,0.6800000000000068,0.7849999999999966,0.9000000000000057,1.0400000000000063,1.1899999999999977,1.3599999999999994,1.5400000000000063,1.7199999999999989,1.894999999999996,2.0799999999999983,2.2549999999999955,2.4399999999999977,2.5900000000000034,2.739999999999995,2.875,3.0049999999999955,3.0999999999999943,3.194999999999993,3.2849999999999966,3.375,3.4849999999999994,3.549999999999997,3.625
2013-03-15,3.4000000000000057,0.5499999999999972,0.6350000000000051,0.7349999999999994,0.8449999999999989,0.980000000000004,1.1299999999999955,1.2950000000000017,1.4699999999999989,1.6550000000000011,1.8299999999999983,2.0150000000000006,2.1899999999999977,2.375,2.530000000000001,2.680000000000007,2.819999999999993,2.9549999999999983,3.055000000000007,3.155000000000001,3.25,3.344999999999999,3.4599999999999937,3.5250000000000057,3.5999999999999943
2013-03-18,3.3700000000000045,0.5450000000000017,0.625,0.7199999999999989,0.8250000000000028,0.9549999999999983,1.0999999999999943,1.2650000000000006,1.4350000000000023,1.6200000000000045,1.7900000000000063,1.9749999999999943,2.1500000000000057,2.3349999999999937,2.489999999999995,2.644999999999996,2.7849999999999966,2.9200000000000017,3.019999999999996,3.1200000000000045,3.2150000000000034,3.3100000000000023,3.430000000000007,3.5,3.575000000000003
2013-03-19,3.3100000000000023,0.5550000000000068,0.625,0.7099999999999937,0.8050000000000068,0.9249999999999972,1.0649999999999977,1.2249999999999943,1.3900000000000006,1.5649999999999977,1.7399999999999949,1.9200000000000017,2.094999999999999,2.280000000000001,2.4350000000000023,2.5900000000000034,2.730000000000004,2.864999999999995,2.9650000000000034,3.0649999999999977,3.1599999999999966,3.25,3.3700000000000045,3.4399999999999977,3.5150000000000006
2013-03-20,3.355000000000004,0.5499999999999972,0.6200000000000045,0.7099999999999937,0.8100000000000023,0.9350000000000023,1.0799999999999983,1.2399999999999949,1.4099999999999966,1.5900000000000034,1.7650000000000006,1.9500000000000028,2.125,2.3100000000000023,2.4650000000000034,2.6299999999999955,2.769999999999996,2.9099999999999966,3.010000000000005,3.1099999999999994,3.2049999999999983,3.2950000000000017,3.4150000000000063,3.4849999999999994,3.5600000000000023
2013-03-21,3.3599999999999994,0.5600000000000023,0.6299999999999955,0.7199999999999989,0.8199999999999932,0.9449999999999932,1.0849999999999937,1.25,1.4200000000000017,1.5999999999999943,1.7750000000000057,1.9549999999999983,2.135000000000005,2.319999999999993,2.4749999999999943,2.6299999999999955,2.769999999999996,2.905000000000001,3.0049999999999955,3.1099999999999994,3.2049999999999983,3.299999999999997,3.4200000000000017,3.489999999999995,3.5649999999999977
2013-03-22,3.364999999999995,0.5649999999999977,0.6350000000000051,0.7199999999999989,0.8199999999999932,0.9449999999999932,1.0849999999999937,1.25,1.4200000000000017,1.5999999999999943,1.7750000000000057,1.9599999999999937,2.1400000000000006,2.325000000000003,2.480000000000004,2.635000000000005,2.7750000000000057,2.9099999999999966,3.010000000000005,3.114999999999995,3.2099999999999937,3.305000000000007,3.424999999999997,3.4950000000000045,3.569999999999993
2013-03-25,3.355000000000004,0.5649999999999977,0.6350000000000051,0.7199999999999989,0.8199999999999932,0.9449999999999932,1.0849999999999937,1.2450000000000045,1.4150000000000063,1.5949999999999989,1.769999999999996,1.9549999999999983,2.1400000000000006,2.325000000000003,2.480000000000004,2.635000000000005,2.7750000000000057,2.9099999999999966,3.010000000000005,3.1099999999999994,3.2049999999999983,3.2950000000000017,3.4150000000000063,3.480000000000004,3.555000000000007
2013-03-26,3.3499999999999943,0.5699999999999932,0.6400000000000006,0.7249999999999943,0.8250000000000028,0.9449999999999932,1.0849999999999937,1.2450000000000045,1.4150000000000063,1.5949999999999989,1.769999999999996,1.9549999999999983,2.1400000000000006,2.325000000000003,2.480000000000004,2.635000000000005,2.7750000000000057,2.9099999999999966,3.010000000000005,3.1099999999999994,3.200000000000003,3.2900000000000063,3.4099999999999966,3.4749999999999943,3.5450000000000017
2013-03-27,3.269999999999996,0.5450000000000017,0.605000000000004,0.6850000000000023,0.7750000000000057,0.8900000000000006,1.019999999999996,1.1749999999999972,1.3400000000000034,1.5150000000000006,1.6850000000000023,1.8700000000000045,2.049999999999997,2.2349999999999994,2.394999999999996,2.549999999999997,2.6899999999999977,2.825000000000003,2.924999999999997,3.0250000000000057,3.114999999999995,3.2099999999999937,3.3299999999999983,3.394999999999996,3.4650000000000034
2013-03-28,3.2950000000000017,0.5450000000000017,0.6099999999999994,0.6949999999999932,0.7900000000000063,0.9099999999999966,1.0450000000000017,1.2000000000000028,1.3649999999999949,1.5400000000000063,1.7150000000000034,1.9000000000000057,2.0799999999999983,2.2650000000000006,2.4200000000000017,2.575000000000003,2.7150000000000034,2.8499999999999943,2.950000000000003,3.049999999999997,3.1400000000000006,3.2349999999999994,3.355000000000004,3.4200000000000017,3.489999999999995
