Date,EDH2020,EDZ2014,EDH2015,EDM2015,EDU2015,EDZ2015,EDH2016,EDM2016,EDU2016,EDZ2016,EDH2017,EDM2017,EDU2017,EDZ2017,EDH2018,EDM2018,EDU2018,EDZ2018,EDH2019,EDM2019,EDU2019,EDZ2019,EDM2020,EDU2020,EDZ2020
2013-03-22,27.0,84482.0,72981.0,72096.0,60866.0,64593.0,52401.0,40643.0,46995.0,42294.0,28211.0,20094.0,28589.0,19257.0,13763.0,1569.0,1781.0,1324.0,914.0,183.0,65.0,24.0,0.0,0.0,0.0
2013-03-25,120.0,92230.0,110142.0,86396.0,72018.0,85363.0,54096.0,48471.0,41256.0,34675.0,23845.0,17002.0,14270.0,13682.0,10687.0,6793.0,1908.0,1974.0,1189.0,317.0,231.0,138.0,101.0,81.0,59.0
2013-03-26,43.0,105703.0,105600.0,82213.0,69821.0,75146.0,58985.0,44859.0,30689.0,25699.0,23660.0,18381.0,20854.0,21200.0,10574.0,1299.0,896.0,661.0,547.0,44.0,26.0,49.0,50.0,19.0,0.0
2013-03-27,88.0,153952.0,154722.0,146453.0,131104.0,119634.0,99926.0,92370.0,54004.0,48579.0,46134.0,31027.0,23437.0,17256.0,13653.0,3232.0,921.0,1336.0,745.0,130.0,127.0,128.0,33.0,47.0,0.0
2013-03-28,4.0,105531.0,99607.0,79475.0,76162.0,69489.0,57317.0,62104.0,35815.0,34498.0,25947.0,17224.0,19896.0,13272.0,11169.0,2082.0,1388.0,845.0,651.0,74.0,62.0,17.0,4.0,1.0,11.0
2013-04-01,53.0,70259.0,72609.0,71380.0,60982.0,65880.0,56659.0,58589.0,43061.0,34796.0,31150.0,27336.0,20782.0,18310.0,14132.0,10461.0,4663.0,2802.0,2377.0,460.0,277.0,55.0,0.0,130.0,0.0
2013-04-02,235.0,87744.0,78588.0,79005.0,60870.0,84798.0,64544.0,84596.0,39740.0,35408.0,32572.0,23286.0,18903.0,18485.0,16810.0,11042.0,3133.0,2068.0,1805.0,584.0,373.0,118.0,5.0,150.0,180.0
2013-04-03,200.0,156074.0,209186.0,169340.0,115059.0,131762.0,126410.0,124343.0,61352.0,53724.0,40084.0,26692.0,21978.0,21417.0,16710.0,10240.0,8961.0,4455.0,3192.0,666.0,346.0,368.0,61.0,1.0,17.0
2013-04-04,108.0,142681.0,160662.0,136140.0,108894.0,114335.0,106799.0,106075.0,62903.0,55568.0,45804.0,41617.0,35422.0,34852.0,28012.0,10441.0,8300.0,3614.0,2646.0,856.0,830.0,68.0,49.0,2.0,36.0
2013-04-05,538.0,207377.0,186973.0,148354.0,139709.0,153893.0,136117.0,118464.0,71208.0,57468.0,52912.0,33567.0,32091.0,24755.0,21876.0,4324.0,2928.0,3017.0,2870.0,1037.0,773.0,519.0,168.0,1.0,1.0
